|service_request_id|status|service_name|service_code|description|agency_responsible|requested_datetime|updated_datetime|expected_datetime|address|zipcode|latitude|longitude|requested_date|updated_date|last_table_update
2369|SR21084005|CLOS|"""Parking, grass front yd res"""|"""PRKNGYRD"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-09-22|2021-10-08|2022-03-21|"""1825 W NORTH BEND RD, CINC - GJ1122642167"""|45224.0|39.2031137163455|-84.5538112573798|09/22/2021 12:00:00 AM|10/08/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2370|SR21083986|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Tiny home in driveway for over a year."""|Cinc Building Dept|2021-09-22|2021-12-03|2022-09-22|"""526 ENRIGHT AV - GJ0974830558 """|45205.0|39.0989464273981|-84.574501100318|09/22/2021 12:00:00 AM|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM
2371|SR21084027|CLOS|"""Rats, outside a building"""|"""RATSOUT"""|"""RATS OUTSIDE BUILDING"""|Cinc Health Dept|2021-09-22|2021-10-20|2022-03-21|"""3970 MARBURG AV - GJ2281736694 """|45209.0|39.150940856081206|-84.42150134787379|09/22/2021 12:00:00 AM|10/20/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2372|SR21084035|CLOS|"""Mold, building or apartment"""|"""MOLD"""|"""LIVRM,  BEDRM , KITCHEN"""|Cinc Health Dept|2021-09-22|2021-11-02|2022-03-21|"""3450 MCHENRY AV - GJ1011436111 """|45225.0|39.1488526645616|-84.56856341485751|09/22/2021 12:00:00 AM|11/02/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2373|SR21084096|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Inspect to update conditions & reissue B201800079"""|Cinc Building Dept|2021-09-22|2021-10-08|2022-09-22|"""447 ELBERON AV - GJ1039430623 """|45205.0|39.099382160165|-84.5670241568851|09/22/2021 12:00:00 AM|10/08/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2374|SR21084032|CLOS|"""Mice, building has mice"""|"""MICE-BLD"""|"""8-units in building, mice are running through-out entire building. Caller feels like the property owner will not help out with the mice running in his apt and is concerned for his kids."""|Cinc Health Dept|2021-09-22|2021-10-19|2022-03-21|"""926 MARION AV - GJ1757036743 """|45229.0|39.1527130059242|-84.4821467155905|09/22/2021 12:00:00 AM|10/19/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2375|SR21083989|CLOS|"""Signal, change request traffic"""|"""CHNGFLSH"""|"""Caller states the left turn arrow is too short for the amount of traffic turning left from Madison onto Redbank road. Caller is asking is maybe the left arrow can be a little longer so that more than 3 cars can get threw that light."""|Dept of Trans and Eng|2021-09-22|2021-10-26|2022-04-08|"""MADISON RD & RED BANK EXWY - GJ2433137893 """|45227.0|39.1613477148629|-84.403608233612|09/22/2021 12:00:00 AM|10/26/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2376|SR21084128|CLOS|"""Building, residential"""|"""BLD-RES"""|"""UNUSED SWIMMING POOL WITH STANDING WATER  ATTRACTING RODENTS , MOSQUITOES, AND OTHER INSECTS. OWNER'S WILL NOT DO ANYTHING ABOUT IT . THIS ISSUE IS GOING BACK & FORTH BETWEEN BUILDING & INSPECT AND HEALTH.  EXPIRED FIRE EXTINGUISHER , BROKEN RAILINGS, BACK DOOR IS BROKEN (HOMELESS PPL ENTER) . SMOKE DETECTORS ARE NOT WORKING
09/22/2021 1:03 PM/RMCCRAY - MANAGEMENT & BEYOND 996-4002"""|Cinc Building Dept|2021-09-22|2021-10-19|2022-09-22|"""2058 AUBURN AV - GJ1542033060 """|45219.0|39.1200862694495|-84.5081802067754|09/22/2021 12:00:00 AM|10/19/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2377|SR21084191|CLOS|"""Animal, waste in a building"""|"""AN_WASTE"""|"""INSIDE AND OUTSIDE """|Cinc Health Dept|2021-09-22|2021-10-20|2022-03-21|"""4884 WINTON RD - GJ1424139793 """|45232.0|39.1809952399358|-84.51967766759691|09/22/2021 12:00:00 AM|10/20/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2378|SR21084059|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Leak coming in through window by air conditioners in bedroom and living room."""|Cinc Building Dept|2021-09-22|2021-10-21|2022-09-22|"""1860 QUEEN CITY AV - GJ1088733701 """|45214.0|39.12697265983479|-84.5603706515475|09/22/2021 12:00:00 AM|10/21/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2379|SR21084034|CLOS|"""Mold, building or apartment"""|"""MOLD"""|"""PER EXTERNAL EMAIL,BEDRMS DUE TO OUTSIDE WATER LEAKS"""|Cinc Health Dept|2021-09-22|2021-11-18|2022-03-21|"""1915 WYOMING AV - GJ0957233272 """|45205.0|39.1234281025484|-84.5757063279128|09/22/2021 12:00:00 AM|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM
2380|SR21082140|NEW|"""Parking, grass front yd res"""|"""PRKNGYRD"""|"""35 foot camper parked in the front yard partially on the grass."""|Cinc Building Dept|2021-09-15|2021-09-15|2022-03-14|"""1625 TREMONT ST - GJ1165433767 """|45214.0|39.1273775386228|-84.55147936928759|09/15/2021 12:00:00 AM|09/15/2021 12:00:00 AM|09/15/2021 12:00:00 AM
2381|SR21082220|NEW|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-09-15|2021-09-15|2022-09-15|"""2861 HARRISON AV, CINC - GJ0789535505"""|45211.0|39.1439369870371|-84.5943975652217|09/15/2021 12:00:00 AM|09/15/2021 12:00:00 AM|09/15/2021 12:00:00 AM
2382|SR21082056|NEW|"""Building, residential"""|"""BLD-RES"""|"""ELECTRICAL PROBLEMS"""|Cinc Building Dept|2021-09-15|2021-09-15|2022-09-15|"""281 FAIRBANKS AV - GJ0975629867 """|45204.0|39.0927263956372|-84.57462430670171|09/15/2021 12:00:00 AM|09/15/2021 12:00:00 AM|09/15/2021 12:00:00 AM
2383|SR21081946|CLOS|"""Restaurant consult, new lic"""|"""RCNEWLIC"""|""" """|Cinc Health Dept|2021-09-15|2021-09-15|2022-03-14|"""1246 HOPPLE ST - GJ1288734921 """|45225.0|39.1374698628169|-84.5368708764663|09/15/2021 12:00:00 AM|09/15/2021 12:00:00 AM|09/15/2021 12:00:00 AM
2384|SR21082280|CLOS|"""Mice, building has mice"""|"""MICE-BLD"""|"""mice"""|Cinc Health Dept|2021-09-15|2021-10-20|2022-03-14|"""2506 BEECHMONT AV - GJ2606831199 """|45230.0|39.1006397949419|-84.3857421327367|09/15/2021 12:00:00 AM|10/20/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2385|SR21082036|OPEN|"""Building, residential"""|"""BLD-RES"""|"""In the back large cracks in the brick and foundation. the back porch looks like its about to fall over. Wheelchair ramp is crooked. """|Cinc Building Dept|2021-09-15|2021-11-30|2022-09-15|"""4043 PALOS ST - GJ0901830983 """|45205.0|39.102952576461604|-84.5828143910446|09/15/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
2386|SR21081936|OPEN|"""Sidewalk, repair haz"""|"""SIDWLKH"""|"""Transfer: 09/17/2021 10:09 AM/ERADIGAN. - Transfer: 09/15/2021 1:56 PM/SMOOREBushes causing the sidewalk to push up  - Transfer: 9/15/2021 10:11 AM/JPRESNELLcitizen states the side walks are in poor condition and cn be a trip hazard - Request entered through the Web. Refer to Intake Questions for further description."""|Dept of Trans and Eng|2021-09-15|2021-09-17|2022-03-16|"""1924 QUEBEC RD, CINC - """|45214.0|39.119997808453604|-84.57048937429029|09/15/2021 12:00:00 AM|09/17/2021 12:00:00 AM|09/17/2021 12:00:00 AM
2387|SR21081935|OPEN|"""Sidewalk, Obstructions"""|"""ADASDWKO"""|"""Transfer: 09/16/2021 8:16 AM/SSITTASONsdiewalk obs - Request entered through the Web. Refer to Intake Questions for further description."""|Dept of Trans and Eng|2021-09-15|2021-09-16|2022-03-15|"""566 FAIRBANKS AV, CINC - GJ1011930754"""|45205.0|39.10063078765889|-84.5701555050798|09/15/2021 12:00:00 AM|09/16/2021 12:00:00 AM|09/16/2021 12:00:00 AM
2388|SR21082279|CLOS|"""Roaches - bldg or apartment"""|"""ROACHES"""|"""roaches"""|Cinc Health Dept|2021-09-15|2021-10-20|2022-03-14|"""2506 BEECHMONT AV - GJ2606831199 """|45230.0|39.1006397949419|-84.3857421327367|09/15/2021 12:00:00 AM|10/20/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2389|SR21082141|NEW|"""Parking, grass front yd res"""|"""PRKNGYRD"""|"""35 foot camper parking in the front yard partially on the grass."""|Cinc Building Dept|2021-09-15|2021-09-15|2022-03-14|"""1629 TREMONT ST - GJ1164433772 """|45214.0|39.1274276342634|-84.5515971886413|09/15/2021 12:00:00 AM|09/15/2021 12:00:00 AM|09/15/2021 12:00:00 AM
2390|SR21082231|CLOS|"""Building, residential"""|"""BLD-RES"""|"""CEILING LEAKING"""|Cinc Building Dept|2021-09-15|2021-09-17|2022-09-15|"""1312 CAROLINA AV - GJ1809639296 """|45237.0|39.175567441650706|-84.4752442236197|09/15/2021 12:00:00 AM|09/17/2021 12:00:00 AM|09/17/2021 12:00:00 AM
2391|SR21082006|CLOS|"""Tree, trim required public"""|"""TRTRIMUF"""|"""trees on asmann ave all need to be trimmed back they are blocking tthe side walk causing pedistrians to walk in the street"""|Park Department|2021-09-15|2021-09-17|2022-09-15|"""1621 ASMANN AV - GJ1821937253 """|45229.0|39.1571389199645|-84.4744864999175|09/15/2021 12:00:00 AM|09/17/2021 12:00:00 AM|09/17/2021 12:00:00 AM
2392|SR21084025|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Roof has holes. Plumbing not functioning properly, no heat.  floor damaged."""|Cinc Building Dept|2021-09-22|2021-10-15|2022-09-22|"""1233 CONSIDINE AV - GJ1071332321 """|45204.0|39.1145870548551|-84.5628104832921|09/22/2021 12:00:00 AM|10/15/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2393|SR21084016|CLOS|"""Building, residential"""|"""BLD-RES"""|"""LEAKING IN BATHROOM CEILING/TILES ON FLOOR COMING UP"""|Cinc Building Dept|2021-09-22|2021-11-15|2022-09-22|"""813 ROSEMONT AV - GJ0883231504 """|45205.0|39.1076845786125|-84.5848016285274|09/22/2021 12:00:00 AM|11/15/2021 12:00:00 AM|11/15/2021 12:00:00 AM
2394|SR21084119|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Leak coming away from bruiling into parking lot turning black. fire alams not working. Furniace has messed up wiring."""|Cinc Building Dept|2021-09-22|2021-11-29|2022-09-22|"""3411 MCHENRY AV - GJ0993536148 """|45211.0|39.1492280971625|-84.5706096024105|09/22/2021 12:00:00 AM|11/29/2021 12:00:00 AM|11/29/2021 12:00:00 AM
2395|SR21083969|OPEN|"""Building, residential"""|"""BLD-RES"""|"""fleas coming out of sink"""|Cinc Building Dept|2021-09-22|2021-11-09|2022-09-22|"""5115 HAWAIIAN TER - GJ1028739871 """|45223.0|39.1826675888968|-84.5653878959329|09/22/2021 12:00:00 AM|11/09/2021 12:00:00 AM|11/09/2021 12:00:00 AM
2396|SR21084192|CLOS|"""Tree, trim requird private"""|"""TTRMPVUF"""|"""Transfer: 09/25/2021 12:53 PM/SSITTASONlimbs from high trees on private property blocking crosswalk signs at loc  - Request entered through the Web. Refer to Intake Questions for further description."""|Park Department|2021-09-22|2021-11-29|2022-09-25|"""1655 CHASE AV, CINC - GJ1230237774"""|45223.0|39.1633032458814|-84.5427348303773|09/22/2021 12:00:00 AM|11/29/2021 12:00:00 AM|11/29/2021 12:00:00 AM
2397|SR21084265|CLOS|"""Sidewalk, Obstructions"""|"""ADASDWKO"""|"""Transfer: 09/23/2021 8:01 AM/SSITTASONsidewalk obstruction private  - Request entered through the Web. Refer to Intake Questions for further description."""|Dept of Trans and Eng|2021-09-22|2021-11-16|2022-03-22|"""1724 PATRICK DR, CINC - GJ1091932692"""|45204.0|39.1178860086736|-84.56030893002979|09/22/2021 12:00:00 AM|11/16/2021 12:00:00 AM|11/16/2021 12:00:00 AM
2398|SR21084193|CLOS|"""Roaches - bldg or apartment"""|"""ROACHES"""|"""ROACHES"""|Cinc Health Dept|2021-09-22|2021-10-20|2022-03-21|"""1846 CHASE AV - GJ1171337967 """|45223.0|39.1651806198207|-84.54949237848341|09/22/2021 12:00:00 AM|10/20/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2399|SR21083740|CLOS|"""Mice, building has mice"""|"""MICE-BLD"""|"""MICE IN THE 2 UNI"""|Cinc Health Dept|2021-09-21|2021-10-29|2022-03-20|"""3487 HARVEY AV - GJ1621335809 """|45229.0|39.144641777196|-84.4981354089841|09/21/2021 12:00:00 AM|10/29/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2400|SR21083810|CLOS|"""Mice, building has mice"""|"""MICE-BLD"""|"""APT 2 HAVING SAME PROB - INFESTED ON AVERAGE CATCHING 6 A DAY. HOLES IN FOUNDATION """|Cinc Health Dept|2021-09-21|2021-10-20|2022-03-20|"""4560 NORTH EDGEWOOD AV - GJ1458138786 """|45232.0|39.1718469356644|-84.5160629658105|09/21/2021 12:00:00 AM|10/20/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2401|SR21083813|CLOS|"""Plumbing, defective"""|"""PLMB_DEF"""|"""APT 2 HAVING SAME PROB -  SLUDGE BACK UP INTO TUB, HAS TO HAND DIIP OUT DAILY """|Cinc Health Dept|2021-09-21|2021-10-20|2022-03-20|"""4560 NORTH EDGEWOOD AV - GJ1458138786 """|45232.0|39.1718469356644|-84.5160629658105|09/21/2021 12:00:00 AM|10/20/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2402|SR21083897|CLOS|"""Plumbing, defective"""|"""PLMB_DEF"""|"""PER SISTER BRITTNEY PAIGE 289-3670, SINK LEAKS FROM BOTTOM CAUSING CONSTANT FLOODING AND MOLD UNDER SINK  """|Cinc Health Dept|2021-09-21|2021-10-26|2022-03-20|"""636 DUTCH COLONY DR - GJ1481240832 """|45232.0|39.1902088427817|-84.5127431334428|09/21/2021 12:00:00 AM|10/26/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2403|SR21083849|CLOS|"""Mold, building or apartment"""|"""MOLD"""|"""BUSTED PIPE IN APT ABOVE CAUSING MOLD IN BATHROOM """|Cinc Health Dept|2021-09-21|2021-11-01|2022-03-20|"""3042 BRACKEN WOODS LN - GJ0889935442 """|45211.0|39.1431240361434|-84.5828124408138|09/21/2021 12:00:00 AM|11/01/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2404|SR21083693|CLOS|"""Building, residential"""|"""BLD-RES"""|"""port o let in front yard for 8 months - please call caller"""|Cinc Building Dept|2021-09-21|2021-10-29|2022-09-21|"""1140 FORT VIEW PL - GJ1665631852 """|45202.0|39.1089069963839|-84.4942826458037|09/21/2021 12:00:00 AM|10/29/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2405|SR21082178|NEW|"""Food operation, request gen"""|"""GRCRYCNC"""|"""Raising Cane's- Caller states there is mold in the sinks and around food prep areas. """|Cinc Health Dept|2021-09-15|2021-09-15|2022-03-14|"""3315 IBSEN AV - GJ2255337748 """|45209.0|39.16049969965621|-84.42420725072391|09/15/2021 12:00:00 AM|09/15/2021 12:00:00 AM|09/15/2021 12:00:00 AM
2406|SR21082255|CLOS|"""Parking, grass front yd res"""|"""PRKNGYRD"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-09-15|2021-09-16|2022-03-14|"""7755 NEWBEDFORD AV, CINC - GJ1949142526"""|45237.0|39.2042939362615|-84.4580536563853|09/15/2021 12:00:00 AM|09/16/2021 12:00:00 AM|09/16/2021 12:00:00 AM
2407|SR21082273|NEW|"""Plumbing, defective"""|"""PLMB_DEF"""|"""leaking tub and faucet in bathroom"""|Cinc Health Dept|2021-09-15|2021-09-15|2022-03-14|"""534 LOWELL AV - GJ1383835393 """|45220.0|39.141485361155|-84.5257229833322|09/15/2021 12:00:00 AM|09/15/2021 12:00:00 AM|09/15/2021 12:00:00 AM
2408|SR21082059|NEW|"""Building, residential"""|"""BLD-RES"""|"""ELECTRICAL PROBLEMS"""|Cinc Building Dept|2021-09-15|2021-09-15|2022-09-15|"""925 DELHI AV - GJ0973529986 """|45204.0|39.093802003247795|-84.5748322413937|09/15/2021 12:00:00 AM|09/15/2021 12:00:00 AM|09/15/2021 12:00:00 AM
2409|SR21082217|CLOS|"""Mice, building has mice"""|"""MICE-BLD"""|"""heavy mice activity,  they are catching mice on sticky traps.  holes in unit and in laundry room.  """|Cinc Health Dept|2021-09-15|2021-11-01|2022-03-14|"""2701 EAST TOWER DR - GJ0801934098 """|45238.0|39.1312336133299|-84.5934056239945|09/15/2021 12:00:00 AM|11/01/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2410|SR21082275|NEW|"""Mold, building or apartment"""|"""MOLD"""|"""mold in bathroom"""|Cinc Health Dept|2021-09-15|2021-09-15|2022-03-14|"""534 LOWELL AV - GJ1383835393 """|45220.0|39.141485361155|-84.5257229833322|09/15/2021 12:00:00 AM|09/15/2021 12:00:00 AM|09/15/2021 12:00:00 AM
2411|SR21081976|NEW|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-09-15|2021-09-15|2022-09-15|"""3951 DEVONSHIRE DR, CINC - GJ2289533808"""|45226.0|39.12494948345871|-84.4215386322932|09/15/2021 12:00:00 AM|09/15/2021 12:00:00 AM|09/15/2021 12:00:00 AM
2412|SR21082099|NEW|"""Building, residential"""|"""BLD-RES"""|"""Reissue of B201900297 to new owner"""|Cinc Building Dept|2021-09-15|2021-09-15|2022-09-15|"""833 MCPHERSON AV - GJ1001731488 """|45205.0|39.107254456234|-84.5711118443899|09/15/2021 12:00:00 AM|09/15/2021 12:00:00 AM|09/15/2021 12:00:00 AM
2413|SR21082240|CLOS|"""Unsanitary living conditions"""|"""BD_UNSAN"""|"""tile floor and carpet floloring is wet from a possible toilet overflow.  surfacesnremain damp and may need disinfection"""|Cinc Health Dept|2021-09-15|2021-10-11|2022-03-14|"""861 BEECHER ST - GJ1704634553 """|45206.0|39.133128574986294|-84.48890803031091|09/15/2021 12:00:00 AM|10/11/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2414|SR21082209|CLOS|"""Mice, building has mice"""|"""MICE-BLD"""|"""mice, they are eating thru the walls.  management inormed of activity"""|Cinc Health Dept|2021-09-15|2021-10-29|2022-03-14|"""4079 PRESIDENT DR - GJ1090837139 """|45225.0|39.1579174388791|-84.5590518524905|09/15/2021 12:00:00 AM|10/29/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2415|SR21083656|CLOS|"""Building, residential"""|"""BLD-RES"""|"""ceiling leaking"""|Cinc Building Dept|2021-09-21|2021-10-19|2022-09-21|"""923 FAIRBANKS AV - GJ1022131601 """|45205.0|39.1082228624781|-84.56871159894101|09/21/2021 12:00:00 AM|10/19/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2416|SR21083830|OPEN|"""Zoning, cncntrtd code enf res"""|"""ZONCCER"""|"""Two roosters in back yard. Please contact complaintant."""|Cinc Building Dept|2021-09-21|2021-12-03|2022-03-20|"""565 PURCELL AV - GJ1053431042 """|45205.0|39.1031127063867|-84.5652762116332|09/21/2021 12:00:00 AM|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM
2417|SR21083621|CLOS|"""Mold, building or apartment"""|"""MOLD"""|"""BATHROOM AND ANOTHER ROOM , LINE DISCON """|Cinc Health Dept|2021-09-21|2021-10-22|2022-03-20|"""4431 READING LN - GJ1834738259 """|45229.0|39.166163750929606|-84.4726832921058|09/21/2021 12:00:00 AM|10/22/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2418|SR21083695|CLOS|"""Sewage, surfacing priv prop"""|"""SWGTSDOP"""|"""PER MSD W/O #416345, SURF AROUND GARAGE DOOR FROM BASEMENT """|Cinc Health Dept|2021-09-21|2021-10-13|2022-03-20|"""594 ROSEMONT AV - GJ0893331193 """|45205.0|39.1048559557317|-84.58372377374559|09/21/2021 12:00:00 AM|10/13/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2419|SR21083717|CLOS|"""Mice, building has mice"""|"""MICE-BLD"""|"""MICE"""|Cinc Health Dept|2021-09-21|2021-10-22|2022-03-20|"""541 ELBERON AV - GJ1032830903 """|45205.0|39.1019160376296|-84.56769781646521|09/21/2021 12:00:00 AM|10/22/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2420|SR21083753|CLOS|"""Building, residential"""|"""BLD-RES"""|"""furnace not working/holes in walls and ceiling/rats"""|Cinc Building Dept|2021-09-21|2021-11-18|2022-09-21|"""3487 HARVEY AV - GJ1621335809 """|45229.0|39.144641777196|-84.4981354089841|09/21/2021 12:00:00 AM|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM
2421|SR21083917|CLOS|"""Sidewalk, Obstructions"""|"""ADASDWKO"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Dept of Trans and Eng|2021-09-21|2021-11-16|2022-03-20|"""1930 PORTMAN AV, CINC - GJ1950039680"""|45237.0|39.178670976221|-84.45887456600329|09/21/2021 12:00:00 AM|11/16/2021 12:00:00 AM|11/16/2021 12:00:00 AM
2422|SR21083824|CLOS|"""Sidewalk, Obstructions"""|"""ADASDWKO"""|"""Transfer: 09/23/2021 8:07 AM/SSITTASONsidewalk obstruction  - Request entered through the Web. Refer to Intake Questions for further description."""|Dept of Trans and Eng|2021-09-21|2021-11-16|2022-03-22|"""3564 COLUMBIA PKWY, CINC - GJ2162032774"""|45226.0|39.1159655548963|-84.4366036366024|09/21/2021 12:00:00 AM|11/16/2021 12:00:00 AM|11/16/2021 12:00:00 AM
2423|SR21083893|CLOS|"""Mice, building has mice"""|"""MICE-BLD"""|"""MICE CALLED IN BY SISTER MELISSA 545-7868"""|Cinc Health Dept|2021-09-21|2021-11-15|2022-03-20|"""2712 QUEEN CITY AV - GJ0809634203 """|45238.0|39.1321650430646|-84.5924706823521|09/21/2021 12:00:00 AM|11/15/2021 12:00:00 AM|11/15/2021 12:00:00 AM
2424|SR21083748|CLOS|"""Mold, building or apartment"""|"""MOLD"""|"""SEVERAL ROOMS"""|Cinc Health Dept|2021-09-21|2021-12-06|2022-03-20|"""2860 HARRISON AV - GJ0795735561 """|45211.0|39.144416992465295|-84.59367121895941|09/21/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
2425|SR21083136|CLOS|"""Building, residential"""|"""BLD-RES"""|"""No Hot Water"""|Cinc Building Dept|2021-09-20|2021-10-08|2022-09-20|"""1324 W NORTH BEND RD - GJ1238242147 """|45224.0|39.202649215082296|-84.5404445640724|09/20/2021 12:00:00 AM|10/08/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2426|SR21083445|CLOS|"""Roaches - bldg or apartment"""|"""ROACHES"""|"""roaches in unit 9 coming from unit 8

Also, roaches are extremely heavy in unit 8 to the point that Pest Controller will not enter #8 because of the bad odors and poor housekeeping.  """|Cinc Health Dept|2021-09-20|2021-10-27|2022-03-19|"""322 FINDLAY ST - GJ1415432563 """|45214.0|39.1159320499964|-84.52296693599929|09/20/2021 12:00:00 AM|10/27/2021 12:00:00 AM|11/06/2021 12:00:00 AM
2427|SR21083344|CLOS|"""Mold, building or apartment"""|"""MOLD"""|"""mold"""|Cinc Health Dept|2021-09-20|2021-10-20|2022-03-19|"""1732 SUTTON AV - GJ2575229574 """|45230.0|39.0860931929694|-84.38993320573658|09/20/2021 12:00:00 AM|10/20/2021 12:00:00 AM|11/06/2021 12:00:00 AM
